"GEOID10","NAME","TOTAL_POPULATION","HISP_LAT_TOTAL","HISP_LAT_NONHISPANIC_LATINO","HISP_LAT_HISPANIC_LATINO","TOTAL_POP_WHITE","MEDIAN_AGE"
"36081113300","Census Tract 1133, Queens County, New York",1537,1537,1350,187,1127,29.5
"36081113900","Census Tract 1139, Queens County, New York",3322,3322,2805,517,1982,38.5
"36081114100","Census Tract 1141, Queens County, New York",2406,2406,2159,247,1694,38
"36081114700","Census Tract 1147, Queens County, New York",1673,1673,1477,196,1118,50.5
"36081115100","Census Tract 1151, Queens County, New York",1116,1116,1028,88,692,38
"36081115500","Census Tract 1155, Queens County, New York",2114,2114,1487,627,918,34.3
"36081115700","Census Tract 1157, Queens County, New York",3388,3388,2940,448,892,41.5
"36081115900","Census Tract 1159, Queens County, New York",3991,3991,3400,591,988,46.3
"36081116100","Census Tract 1161, Queens County, New York",4589,4589,4000,589,827,54.4
"36081116300","Census Tract 1163, Queens County, New York",9104,9104,7194,1910,1664,50.8
"36081116700","Census Tract 1167, Queens County, New York",2067,2067,1514,553,380,40.5
"36081117100","Census Tract 1171, Queens County, New York",2743,2743,2174,569,799,34.5
"36081117500","Census Tract 1175, Queens County, New York",4990,4990,4301,689,2109,33
"36081118100","Census Tract 1181, Queens County, New York",1840,1840,1659,181,976,33
"36081118500","Census Tract 1185, Queens County, New York",2114,2114,1530,584,615,38.6
"36081118700","Census Tract 1187, Queens County, New York",2521,2521,1952,569,578,39
"36081118900","Census Tract 1189, Queens County, New York",2468,2468,2100,368,450,34.5
"36081119100","Census Tract 1191, Queens County, New York",3273,3273,2468,805,982,47.8
"36081119300","Census Tract 1193, Queens County, New York",2252,2252,1836,416,851,45.5
"36081119500","Census Tract 1195, Queens County, New York",1349,1349,1078,271,730,30.5
"36081119900","Census Tract 1199, Queens County, New York",1507,1507,1295,212,500,39.5
"36081120100","Census Tract 1201, Queens County, New York",1668,1668,1343,325,347,42
"36081120300","Census Tract 1203, Queens County, New York",1642,1642,1449,193,353,35
"36081120500","Census Tract 1205, Queens County, New York",3024,3024,2684,340,425,52.5
"36081120700","Census Tract 1207, Queens County, New York",2794,2794,2250,544,1290,38.8
"36081121100","Census Tract 1211, Queens County, New York",0,0,0,0,0,0
"36081121500","Census Tract 1215, Queens County, New York",4101,4101,3378,723,1056,33.5
"36081122300","Census Tract 1223, Queens County, New York",3533,3533,3145,388,1544,30.1
"36081122701","Census Tract 1227.01, Queens County, New York",10910,10910,8637,2273,5277,33.6
"36081122702","Census Tract 1227.02, Queens County, New York",6427,6427,4676,1751,2088,29.2
"36081124100","Census Tract 1241, Queens County, New York",3897,3897,3410,487,1741,35.9
"36081124700","Census Tract 1247, Queens County, New York",3550,3550,3348,202,2013,31
"36081125700","Census Tract 1257, Queens County, New York",3203,3203,2613,590,857,51.8
"36081126500","Census Tract 1265, Queens County, New York",1660,1660,1385,275,563,45.4
"36081126700","Census Tract 1267, Queens County, New York",4057,4057,3451,606,1687,19.4
"36081127700","Census Tract 1277, Queens County, New York",3633,3633,3469,164,2845,38.5
"36081128300","Census Tract 1283, Queens County, New York",73,73,69,4,59,38.5
"36081129102","Census Tract 1291.02, Queens County, New York",3341,3341,3041,300,2394,39.5
"36081129103","Census Tract 1291.03, Queens County, New York",3566,3566,3211,355,2615,46.1
"36081129104","Census Tract 1291.04, Queens County, New York",4102,4102,3691,411,2542,47.5
"36081130100","Census Tract 1301, Queens County, New York",3791,3791,3140,651,1594,42.7
"36081133300","Census Tract 1333, Queens County, New York",3679,3679,3387,292,1898,44
"36081133900","Census Tract 1339, Queens County, New York",1302,1302,1198,104,749,48.5
"36081134100","Census Tract 1341, Queens County, New York",3259,3259,2989,270,1258,30.5
"36081134700","Census Tract 1347, Queens County, New York",9572,9572,8475,1097,2870,42
"36081136700","Census Tract 1367, Queens County, New York",5879,5879,5510,369,2501,37
"36081137700","Census Tract 1377, Queens County, New York",6606,6606,6004,602,2136,35.6
"36081138501","Census Tract 1385.01, Queens County, New York",4743,4743,4387,356,1568,35.8
"36081138502","Census Tract 1385.02, Queens County, New York",72,72,64,8,60,20.5
"36081139900","Census Tract 1399, Queens County, New York",1744,1744,1619,125,807,42.5
"36081140300","Census Tract 1403, Queens County, New York",2302,2302,2095,207,945,26.5
"36081140901","Census Tract 1409.01, Queens County, New York",914,914,854,60,427,36.5
"36081140902","Census Tract 1409.02, Queens County, New York",2603,2603,2376,227,986,26
"36081141700","Census Tract 1417, Queens County, New York",4475,4475,3973,502,1986,36.3
"36081142900","Census Tract 1429, Queens County, New York",3624,3624,3265,359,2070,40
"36081143500","Census Tract 1435, Queens County, New York",2199,2199,2003,196,1028,38
"36081144100","Census Tract 1441, Queens County, New York",2926,2926,2642,284,1547,33.3
"36081144700","Census Tract 1447, Queens County, New York",2927,2927,2529,398,645,46.2
"36081145101","Census Tract 1451.01, Queens County, New York",1360,1360,1247,113,768,36
"36081145102","Census Tract 1451.02, Queens County, New York",2468,2468,2079,389,871,44
"36081145900","Census Tract 1459, Queens County, New York",2772,2772,2328,444,1588,29
"36081146300","Census Tract 1463, Queens County, New York",3000,3000,2582,418,1602,39.5
"36081146700","Census Tract 1467, Queens County, New York",2736,2736,2362,374,1647,32.3
"36081147100","Census Tract 1471, Queens County, New York",3341,3341,3001,340,1740,48.5
"36081147900","Census Tract 1479, Queens County, New York",4241,4241,3749,492,2476,39.5
"36081148300","Census Tract 1483, Queens County, New York",2863,2863,2706,157,1990,37.5
"36081150701","Census Tract 1507.01, Queens County, New York",2930,2930,2702,228,2027,40.8
"36081150702","Census Tract 1507.02, Queens County, New York",3178,3178,2883,295,2036,70.5
"36081152901","Census Tract 1529.01, Queens County, New York",6401,6401,5870,531,2820,41.3
"36081152902","Census Tract 1529.02, Queens County, New York",5126,5126,4814,312,3146,37.2
"36081155101","Census Tract 1551.01, Queens County, New York",1806,1806,1782,24,1745,61
"36081155102","Census Tract 1551.02, Queens County, New York",8185,8185,7202,983,5021,46.8
"36081156700","Census Tract 1567, Queens County, New York",1790,1790,1588,202,417,39.8
"36081157101","Census Tract 1571.01, Queens County, New York",7216,7216,6422,794,2794,39.4
"36081157102","Census Tract 1571.02, Queens County, New York",1996,1996,1746,250,634,36
"36081157901","Census Tract 1579.01, Queens County, New York",4800,4800,4481,319,2249,40
"36081157902","Census Tract 1579.02, Queens County, New York",3836,3836,3483,353,1420,36.5
"36081157903","Census Tract 1579.03, Queens County, New York",3944,3944,3541,403,1903,35.2
"36081161700","Census Tract 1617, Queens County, New York",4297,4297,3481,816,2578,34.2
"36081162100","Census Tract 1621, Queens County, New York",6197,6197,4832,1365,2190,30.9
"36081990100","Census Tract 9901, Queens County, New York",0,0,0,0,0,0
"36085000300","Census Tract 3, Richmond County, New York",1927,1927,1483,444,1073,39
"36085000600","Census Tract 6, Richmond County, New York",2408,2408,1933,475,1802,43
"36085000700","Census Tract 7, Richmond County, New York",4915,4915,3618,1297,1522,30.4
"36085000800","Census Tract 8, Richmond County, New York",5583,5583,4141,1442,3667,30.3
"36085000900","Census Tract 9, Richmond County, New York",2112,2112,1451,661,746,30.9
"36085001100","Census Tract 11, Richmond County, New York",3987,3987,2409,1578,1496,28.8
"36085001700","Census Tract 17, Richmond County, New York",1788,1788,1050,738,936,29.5
"36085001800","Census Tract 18, Richmond County, New York",731,731,574,157,568,28.8
"36085002001","Census Tract 20.01, Richmond County, New York",2504,2504,2106,398,1984,36.5
"36085002002","Census Tract 20.02, Richmond County, New York",3258,3258,2859,399,2562,36.3
"36085002100","Census Tract 21, Richmond County, New York",4236,4236,2676,1560,1610,29.1
"36085002700","Census Tract 27, Richmond County, New York",2217,2217,1249,968,937,35.8
"36085002900","Census Tract 29, Richmond County, New York",5207,5207,3138,2069,1105,26.6
"36085003300","Census Tract 33, Richmond County, New York",3402,3402,2649,753,1855,34.1
"36085003600","Census Tract 36, Richmond County, New York",2510,2510,1892,618,1598,29
"36085003900","Census Tract 39, Richmond County, New York",2197,2197,1701,496,1303,34.5
"36085004000","Census Tract 40, Richmond County, New York",12998,12998,9506,3492,2668,28.2
"36085004700","Census Tract 47, Richmond County, New York",3863,3863,3346,517,3009,23.1
"36085005000","Census Tract 50, Richmond County, New York",3847,3847,3277,570,2901,31.5
"36085005900","Census Tract 59, Richmond County, New York",2635,2635,2358,277,2239,36.6
"36085006400","Census Tract 64, Richmond County, New York",3550,3550,2807,743,2457,24.4
"36085006700","Census Tract 67, Richmond County, New York",2758,2758,2505,253,2269,32.5
"36085007000","Census Tract 70, Richmond County, New York",8525,8525,7239,1286,6998,36.2
"36085007400","Census Tract 74, Richmond County, New York",4693,4693,3782,911,3481,30.9
"36085007500","Census Tract 75, Richmond County, New York",3914,3914,2650,1264,1994,31.1
"36085007700","Census Tract 77, Richmond County, New York",1535,1535,928,607,322,27.9
"36085008100","Census Tract 81, Richmond County, New York",4301,4301,3142,1159,1908,40.9
"36085008900","Census Tract 89, Richmond County, New York",0,0,0,0,0,0
"36085009601","Census Tract 96.01, Richmond County, New York",4024,4024,3624,400,3408,48.5
"36085009602","Census Tract 96.02, Richmond County, New York",3461,3461,3032,429,2937,37.5
"36085009700","Census Tract 97, Richmond County, New York",3925,3925,2855,1070,1944,27.3
"36085010500","Census Tract 105, Richmond County, New York",5153,5153,3586,1567,2688,30.8
"36085011201","Census Tract 112.01, Richmond County, New York",5758,5758,5154,604,4948,32.3
"36085011202","Census Tract 112.02, Richmond County, New York",6428,6428,5303,1125,5382,35.9
"36085011401","Census Tract 114.01, Richmond County, New York",3067,3067,2405,662,2078,28.5
"36085011402","Census Tract 114.02, Richmond County, New York",3450,3450,2956,494,2931,33.3
"36085012100","Census Tract 121, Richmond County, New York",3065,3065,2840,225,2814,52
"36085012200","Census Tract 122, Richmond County, New York",3813,3813,3441,372,3486,29.5
"36085012500","Census Tract 125, Richmond County, New York",2939,2939,1984,955,1522,30.8
"36085012804","Census Tract 128.04, Richmond County, New York",4259,4259,3724,535,3631,33.5
"36085012805","Census Tract 128.05, Richmond County, New York",3158,3158,2879,279,2894,41
"36085012806","Census Tract 128.06, Richmond County, New York",5955,5955,5113,842,5008,34
"36085013201","Census Tract 132.01, Richmond County, New York",1558,1558,1474,84,1451,35.5
"36085013203","Census Tract 132.03, Richmond County, New York",5433,5433,5011,422,5085,31
"36085013204","Census Tract 132.04, Richmond County, New York",4843,4843,4348,495,4428,29.5
"36085013301","Census Tract 133.01, Richmond County, New York",1633,1633,1023,610,303,22.9
"36085013302","Census Tract 133.02, Richmond County, New York",3587,3587,1774,1813,1064,28.6
"36085013400","Census Tract 134, Richmond County, New York",3946,3946,3397,549,3505,30
"36085013800","Census Tract 138, Richmond County, New York",6535,6535,6026,509,6159,18.5
"36085014100","Census Tract 141, Richmond County, New York",2690,2690,1581,1109,1464,30.6
"36085014604","Census Tract 146.04, Richmond County, New York",6422,6422,5986,436,5990,36.5
"36085014605","Census Tract 146.05, Richmond County, New York",3836,3836,3526,310,3597,30.5
"36085014606","Census Tract 146.06, Richmond County, New York",6372,6372,5782,590,5953,34.5
"36085014607","Census Tract 146.07, Richmond County, New York",4552,4552,4153,399,4179,37
"36085014608","Census Tract 146.08, Richmond County, New York",3510,3510,3206,304,3185,32.5
"36085014700","Census Tract 147, Richmond County, New York",3412,3412,3104,308,3056,41.5
"36085015100","Census Tract 151, Richmond County, New York",5141,5141,4577,564,4476,26.8
"36085015400","Census Tract 154, Richmond County, New York",0,0,0,0,0,0
"36085015601","Census Tract 156.01, Richmond County, New York",6330,6330,5884,446,6035,31.8
"36085015602","Census Tract 156.02, Richmond County, New York",3320,3320,3174,146,3147,35.5
"36085015603","Census Tract 156.03, Richmond County, New York",4265,4265,3924,341,3985,40.5
"36085016901","Census Tract 169.01, Richmond County, New York",2970,2970,2572,398,2318,32.5
"36085017005","Census Tract 170.05, Richmond County, New York",4507,4507,4219,288,4145,42.5
"36085017007","Census Tract 170.07, Richmond County, New York",4968,4968,4174,794,3756,33.4
"36085017008","Census Tract 170.08, Richmond County, New York",7388,7388,6856,532,6856,33
"36085017009","Census Tract 170.09, Richmond County, New York",4299,4299,4094,205,4084,39.5
"36085017010","Census Tract 170.10, Richmond County, New York",8583,8583,7554,1029,7576,39.8
"36085017011","Census Tract 170.11, Richmond County, New York",4549,4549,4178,371,4176,35.3
"36085017012","Census Tract 170.12, Richmond County, New York",4279,4279,3948,331,3932,36
"36085017300","Census Tract 173, Richmond County, New York",2523,2523,2038,485,1254,29.8
"36085017600","Census Tract 176, Richmond County, New York",4815,4815,4583,232,4488,40.3
"36085017700","Census Tract 177, Richmond County, New York",7001,7001,6576,425,5788,33
"36085018100","Census Tract 181, Richmond County, New York",2974,2974,2708,266,2616,58
"36085018701","Census Tract 187.01, Richmond County, New York",1807,1807,1550,257,1358,38.2
"36085018702","Census Tract 187.02, Richmond County, New York",7485,7485,6526,959,4740,45.9
"36085018901","Census Tract 189.01, Richmond County, New York",5333,5333,4728,605,4434,33.9
"36085018902","Census Tract 189.02, Richmond County, New York",5064,5064,4500,564,3290,38.8
"36085019700","Census Tract 197, Richmond County, New York",1867,1867,1736,131,1672,37.5
"36085019800","Census Tract 198, Richmond County, New York",6300,6300,5868,432,5851,30
"36085020100","Census Tract 201, Richmond County, New York",3572,3572,2624,948,2635,34.6
"36085020700","Census Tract 207, Richmond County, New York",6399,6399,2979,3420,2001,31.3
"36085020801","Census Tract 208.01, Richmond County, New York",8977,8977,8328,649,8265,32.8
"36085020803","Census Tract 208.03, Richmond County, New York",6463,6463,5976,487,6071,33.5
"36085020804","Census Tract 208.04, Richmond County, New York",5323,5323,4997,326,5009,26
"36085021300","Census Tract 213, Richmond County, New York",5376,5376,2931,2445,2638,29.9
"36085022300","Census Tract 223, Richmond County, New York",2880,2880,1633,1247,1020,28.2
"36085022600","Census Tract 226, Richmond County, New York",8490,8490,7638,852,7208,41.3
"36085022800","Census Tract 228, Richmond County, New York",105,105,61,44,70,0
